0.10200	-0.06654	-1.30391	-12.73364	0.03593	0.70331	6.81976	0.02224	0.43630	4.28696	
0.10300	-0.06785	-1.31664	-12.73117	0.03664	0.71013	6.81601	0.02268	0.44059	4.28744	
0.10400	-0.06918	-1.32937	-12.72862	0.03735	0.71694	6.81216	0.02312	0.44487	4.28792	
0.10500	-0.07051	-1.34210	-12.72600	0.03807	0.72375	6.80819	0.02357	0.44916	4.28842	
0.10600	-0.07186	-1.35483	-12.72331	0.03880	0.73056	6.80411	0.02402	0.45345	4.28893	
0.10700	-0.07322	-1.36755	-12.72053	0.03954	0.73736	6.79991	0.02448	0.45774	4.28946	
0.10800	-0.07459	-1.38027	-12.71768	0.04028	0.74416	6.79559	0.02494	0.46203	4.29000	
0.10900	-0.07598	-1.39298	-12.71475	0.04102	0.75095	6.79115	0.02540	0.46632	4.29056	
0.11000	-0.07738	-1.40570	-12.71174	0.04178	0.75774	6.78659	0.02587	0.47061	4.29113	
0.11100	-0.07879	-1.41841	-12.70864	0.04254	0.76453	6.78190	0.02634	0.47490	4.29172	
0.11200	-0.08022	-1.43111	-12.70546	0.04331	0.77131	6.77709	0.02682	0.47920	4.29233	
0.11300	-0.08166	-1.44382	-12.70220	0.04408	0.77808	6.77215	0.02730	0.48349	4.29295	
0.11400	-0.08311	-1.45652	-12.69885	0.04486	0.78485	6.76707	0.02779	0.48778	4.29358	
0.11500	-0.08457	-1.46922	-12.69541	0.04565	0.79162	6.76186	0.02828	0.49207	4.29424	
0.11600	-0.08604	-1.48191	-12.69187	0.04645	0.79837	6.75652	0.02877	0.49637	4.29491	
0.11700	-0.08753	-1.49460	-12.68825	0.04725	0.80513	6.75104	0.02927	0.50066	4.29560	
0.11800	-0.08903	-1.50729	-12.68453	0.04806	0.81188	6.74541	0.02977	0.50496	4.29630	
0.11900	-0.09055	-1.51997	-12.68072	0.04887	0.81862	6.73964	0.03028	0.50926	4.29702	
0.12000	-0.09207	-1.53265	-12.67682	0.04969	0.82536	6.73373	0.03079	0.51355	4.29777	
0.12100	-0.09361	-1.54532	-12.67281	0.05052	0.83209	6.72767	0.03131	0.51785	4.29853	
0.12200	-0.09516	-1.55799	-12.66870	0.05136	0.83881	6.72146	0.03183	0.52215	4.29930	
0.12300	-0.09673	-1.57066	-12.66450	0.05220	0.84553	6.71509	0.03235	0.52645	4.30010	
0.12400	-0.09830	-1.58332	-12.66019	0.05305	0.85224	6.70857	0.03288	0.53075	4.30092	
0.12500	-0.09989	-1.59598	-12.65577	0.05391	0.85895	6.70190	0.03341	0.53505	4.30175	
0.12600	-0.10150	-1.60863	-12.65125	0.05477	0.86565	6.69506	0.03395	0.53936	4.30261	
0.12700	-0.10311	-1.62128	-12.64663	0.05564	0.87234	6.68806	0.03449	0.54366	4.30348	
0.12800	-0.10474	-1.63393	-12.64189	0.05651	0.87902	6.68089	0.03504	0.54796	4.30438	
0.12900	-0.10638	-1.64657	-12.63704	0.05739	0.88570	6.67356	0.03559	0.55227	4.30529	
0.13000	-0.10803	-1.65920	-12.63208	0.05828	0.89237	6.66606	0.03614	0.55657	4.30623	
0.13100	-0.10970	-1.67183	-12.62700	0.05918	0.89903	6.65839	0.03670	0.56088	4.30719	
0.13200	-0.11138	-1.68445	-12.62181	0.06008	0.90569	6.65054	0.03726	0.56519	4.30817	
0.13300	-0.11307	-1.69707	-12.61650	0.06099	0.91233	6.64251	0.03783	0.56950	4.30917	
0.13400	-0.11477	-1.70969	-12.61107	0.06191	0.91897	6.63431	0.03840	0.57381	4.31019	
0.13500	-0.11649	-1.72230	-12.60552	0.06283	0.92560	6.62592	0.03898	0.57812	4.31124	
0.13600	-0.11821	-1.73490	-12.59985	0.06376	0.93222	6.61734	0.03956	0.58243	4.31231	
0.13700	-0.11996	-1.74750	-12.59405	0.06469	0.93883	6.60858	0.04014	0.58674	4.31340	
0.13800	-0.12171	-1.76009	-12.58813	0.06564	0.94544	6.59963	0.04073	0.59106	4.31451	
0.13900	-0.12348	-1.77267	-12.58208	0.06658	0.95203	6.59049	0.04133	0.59537	4.31565	
0.14000	-0.12526	-1.78525	-12.57590	0.06754	0.95862	6.58115	0.04192	0.59969	4.31681	
0.14100	-0.12705	-1.79782	-12.56958	0.06850	0.96520	6.57161	0.04252	0.60400	4.31800	
0.14200	-0.12885	-1.81039	-12.56313	0.06947	0.97176	6.56187	0.04313	0.60832	4.31921	
0.14300	-0.13067	-1.82295	-12.55655	0.07044	0.97832	6.55193	0.04374	0.61264	4.32044	
0.14400	-0.13250	-1.83550	-12.54983	0.07143	0.98487	6.54178	0.04436	0.61696	4.32170	
0.14500	-0.13434	-1.84805	-12.54297	0.07241	0.99140	6.53143	0.04498	0.62129	4.32299	
0.14600	-0.13619	-1.86059	-12.53598	0.07341	0.99793	6.52086	0.04560	0.62561	4.32430	
0.14700	-0.13806	-1.87312	-12.52883	0.07441	1.00445	6.51008	0.04623	0.62993	4.32563	
0.14800	-0.13994	-1.88565	-12.52155	0.07542	1.01095	6.49908	0.04686	0.63426	4.32700	
0.14900	-0.14183	-1.89816	-12.51412	0.07643	1.01744	6.48787	0.04750	0.63859	4.32839	
0.15000	-0.14374	-1.91067	-12.50654	0.07745	1.02393	6.47643	0.04814	0.64292	4.32980	
0.15100	-0.14565	-1.92318	-12.49881	0.07848	1.03040	6.46476	0.04878	0.64725	4.33124	
0.15200	-0.14758	-1.93567	-12.49093	0.07951	1.03685	6.45287	0.04943	0.65158	4.33271	
0.15300	-0.14952	-1.94816	-12.48289	0.08055	1.04330	6.44075	0.05008	0.65591	4.33421	
0.15400	-0.15148	-1.96064	-12.47470	0.08160	1.04974	6.42840	0.05074	0.66025	4.33574	
0.15500	-0.15344	-1.97311	-12.46635	0.08265	1.05616	6.41581	0.05140	0.66458	4.33729	
0.15600	-0.15542	-1.98557	-12.45785	0.08371	1.06257	6.40298	0.05207	0.66892	4.33887	
0.15700	-0.15742	-1.99802	-12.44918	0.08478	1.06896	6.38992	0.05274	0.67326	4.34048	
0.15800	-0.15942	-2.01047	-12.44035	0.08585	1.07535	6.37661	0.05342	0.67760	4.34212	
0.15900	-0.16144	-2.02290	-12.43135	0.08693	1.08172	6.36305	0.05410	0.68195	4.34379	
0.16000	-0.16347	-2.03533	-12.42219	0.08801	1.08807	6.34924	0.05478	0.68629	4.34548	
0.16100	-0.16551	-2.04775	-12.41286	0.08911	1.09442	6.33518	0.05547	0.69064	4.34721	
0.16200	-0.16756	-2.06016	-12.40336	0.09020	1.10074	6.32087	0.05616	0.69499	4.34897	
0.16300	-0.16963	-2.07256	-12.39369	0.09131	1.10706	6.30630	0.05686	0.69934	4.35076	
0.16400	-0.17171	-2.08494	-12.38384	0.09242	1.11336	6.29147	0.05756	0.70369	4.35258	
0.16500	-0.17380	-2.09732	-12.37382	0.09353	1.11964	6.27637	0.05827	0.70804	4.35442	
